primary_category,category_text,purpose,cluster_id,semantic_cluster,sleep,eatdrink,selfcare,paidwork,educatn,foodprep,cleanetc,maintain,shopserv,garden,petcare,eldcare,pkidcare,ikidcare,religion,volorgwk,commute,travel,sportex,tvradio,read,compint,goout,leisure,n_allowed_activities
baptist_church,baptist church,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
buddhist_temple,buddhist temple,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
catholic_church,catholic church,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
charity_organization,charity organization,WORK,1,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
church_cathedral,church cathedral,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
courthouse,courthouse,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
embassy,embassy,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
episcopal_church,episcopal church,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
evangelical_church,evangelical church,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
hindu_temple,hindu temple,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
mosque,mosque,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
non_governmental_association,non governmental association,OTHER,1,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
pentecostal_church,pentecostal church,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
religious_organization,religious organization,OTHER,1,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
sikh_temple,sikh temple,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
synagogue,synagogue,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
temple,temple,OTHER,0,religion_civic,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,3
academic_bookstore,academic bookstore,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
adult_store,adult store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
antique_store,antique store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
appliance_store,appliance store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
aquatic_pet_store,aquatic pet store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
archery_shop,archery shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
audio_visual_equipment_store,audio visual equipment store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
auto_body_shop,auto body shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
avionics_shop,avionics shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
baby_gear_and_furniture,baby gear and furniture,OTHER,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
bagel_shop,bagel shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
beverage_store,beverage store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
bicycle_shop,bicycle shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
bookstore,bookstore,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
boutique,boutique,PURCHASE,0,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
bridal_shop,bridal shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
building_supply_store,building supply store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
butcher_shop,butcher shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
candy_store,candy store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
car_stereo_store,car stereo store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
carpet_store,carpet store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
cheese_shop,cheese shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
childrens_clothing_store,childrens clothing store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
clothing_company,clothing company,WORK,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
clothing_store,clothing store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
comic_books_store,comic books store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
computer_store,computer store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
convenience_store,convenience store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
costume_store,costume store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
cupcake_shop,cupcake shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
custom_clothing,custom clothing,OTHER,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
dairy_stores,dairy stores,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
denim_wear_store,denim wear store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
department_store,department store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
discount_store,discount store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
dive_shop,dive shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
do_it_yourself_store,do it yourself store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
drugstore,drugstore,HEALTH,0,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
duty_free_shop,duty free shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
e_cigarette_store,e cigarette store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
educational_supply_store,educational supply store,STUDIES,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
electrical_supply_store,electrical supply store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
electronics,electronics,OTHER,0,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
fabric_store,fabric store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
farmers_market,farmers market,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
fashion_accessories_store,fashion accessories store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
firework_retailer,firework retailer,PURCHASE,0,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
flea_market,flea market,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
flowers_and_gifts_shop,flowers and gifts shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
framing_store,framing store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
frozen_yoghurt_shop,frozen yoghurt shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
furniture_assembly,furniture assembly,OTHER,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
furniture_store,furniture store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
gift_shop,gift shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
grocery_store,grocery store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
hair_supply_stores,hair supply stores,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
handbag_stores,handbag stores,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
hardware_store,hardware store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
hat_shop,hat shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
herb_and_spice_shop,herb and spice shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
hobby_shop,hobby shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
home_goods_store,home goods store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
home_improvement_store,home improvement store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
home_theater_systems_stores,home theater systems stores,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
internet_marketing_service,internet marketing service,WORK,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
jewelry_and_watches_manufacturer,jewelry and watches manufacturer,WORK,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
jewelry_store,jewelry store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
kitchen_supply_store,kitchen supply store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
lighting_store,lighting store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
lingerie_store,lingerie store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
liquor_store,liquor store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
luggage_store,luggage store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
lumber_store,lumber store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
machine_shop,machine shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
marketing_agency,marketing agency,WORK,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
marketing_consultant,marketing consultant,WORK,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
mattress_store,mattress store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
mens_clothing_store,mens clothing store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
mobile_phone_store,mobile phone store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
motorsports_store,motorsports store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
music_and_dvd_store,music and dvd store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
musical_instrument_store,musical instrument store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
newspaper_and_magazines_store,newspaper and magazines store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
night_market,night market,LEISURE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
online_shop,online shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
organic_grocery_store,organic grocery store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
outlet_store,outlet store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
pawn_shop,pawn shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
perfume_store,perfume store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
pet_store,pet store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
pharmacy,pharmacy,HEALTH,0,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
photography_store_and_services,photography store and services,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
pop_up_shop,pop up shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
reptile_shop,reptile shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
retail,retail,PURCHASE,0,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
sandwich_shop,sandwich shop,LEISURE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
shoe_store,shoe store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
shopping,shopping,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
shopping_center,shopping center,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
skate_shop,skate shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
ski_and_snowboard_shop,ski and snowboard shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
souvenir_shop,souvenir shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
specialty_grocery_store,specialty grocery store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
supermarket,supermarket,PURCHASE,0,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
superstore,superstore,PURCHASE,0,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
surf_shop,surf shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
swimwear_store,swimwear store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
telemarketing_services,telemarketing services,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
thrift_store,thrift store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
tire_repair_shop,tire repair shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
tobacco_shop,tobacco shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
toy_store,toy store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
trophy_shop,trophy shop,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
uniform_store,uniform store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
used_bookstore,used bookstore,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
video_game_store,video game store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
vinyl_record_store,vinyl record store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
watch_store,watch store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
wholesale_store,wholesale store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
wig_store,wig store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
womens_clothing_store,womens clothing store,PURCHASE,1,retail_shopping,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3
amateur_sports_league,amateur sports league,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
atv_recreation_park,atv recreation park,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
baseball_stadium,baseball stadium,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
basketball_stadium,basketball stadium,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
boxing_gym,boxing gym,LEISURE,0,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
country_dance_hall,country dance hall,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
dance_club,dance club,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
dance_wear,dance wear,OTHER,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
esports_league,esports league,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
fitness_trainer,fitness trainer,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
football_stadium,football stadium,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
golf_cart_dealer,golf cart dealer,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
golf_club,golf club,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
golf_course,golf course,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
golf_instructor,golf instructor,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
gym,gym,LEISURE,0,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
gymnastics_center,gymnastics center,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
hockey_arena,hockey arena,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
kids_recreation_and_party,kids recreation and party,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
martial_arts_club,martial arts club,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
miniature_golf_course,miniature golf course,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
pilates_studio,pilates studio,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
professional_sports_league,professional sports league,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
recreational_vehicle_dealer,recreational vehicle dealer,PURCHASE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
rock_climbing_gym,rock climbing gym,LEISURE,0,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
rock_climbing_spot,rock climbing spot,LEISURE,0,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
rugby_stadium,rugby stadium,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
skate_park,skate park,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
soccer_stadium,soccer stadium,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
sporting_goods,sporting goods,PURCHASE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
sports_and_fitness_instruction,sports and fitness instruction,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
sports_and_recreation_venue,sports and recreation venue,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
sports_club_and_league,sports club and league,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
sports_medicine,sports medicine,HEALTH,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
sports_psychologist,sports psychologist,HEALTH,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
sports_wear,sports wear,PURCHASE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
stadium_arena,stadium arena,LEISURE,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
swimming_instructor,swimming instructor,OTHER,1,sports_fitness,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,5
